ensembl_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	name
MSTRG.4637|ENSG00000237541	1135.1334639510972	1.5229637814422587	0.43882991184883663	3.4705104194603598	0.0005194701883852405	0.005475293366001773	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]
ENSG00000135903	22.839030383217974	-1.7074360667824244	0.49197297463368483	-3.470589147816003	0.0005193179253652994	0.005475293366001773	PAX3	paired box 3 [Source:HGNC Symbol;Acc:HGNC:8617]
ENSG00000144867	1636.0196739882115	1.1930385562968058	0.3437802652724938	3.4703520731510182	0.0005197765609477629	0.005475293366001773	SRPRB	SRP receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:24085]
ENSG00000183303	7.400257630841168	-3.194650879134349	0.920658948221165	-3.469961254715264	0.0005205334475580378	0.005480148814659317	OR5P2	olfactory receptor family 5 subfamily P member 2 [Source:HGNC Symbol;Acc:HGNC:14783]
ENSG00000183918	123.83266965002906	1.616379732346745	0.4658252717633084	3.4699270956858856	0.0005205996511414729	0.005480148814659317	SH2D1A	SH2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:10820]
NONHSAG012838.2	8.768046825850751	-1.9791156348349848	0.5704121791697145	-3.4696237336933495	0.0005211879411521494	0.005484433884224147	-	-
NONHSAG020351.2	45.7114088519127	1.8001217102771345	0.518990189711282	3.4685081644386293	0.0005233566240765624	0.0055029184868109595	-	-
MSTRG.5172|ENSG00000036448	81.87547858679154	-1.5355136228311488	0.44268841582523405	-3.4686103542346673	0.0005231576162620052	0.0055029184868109595	MYOM2	myomesin 2 [Source:HGNC Symbol;Acc:HGNC:7614]
MSTRG.945|ENSG00000110719	1445.1681754281224	0.860732782745653	0.24816138150897343	3.4684396803075064	0.0005234900318374555	0.0055029184868109595	TCIRG1	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3 [Source:HGNC Symbol;Acc:HGNC:11647]
ENSG00000205213	1763.27683417628	-0.9741928306861322	0.28092485138050827	-3.4678058060680557	0.0005247263302022189	0.00551399918654165	LGR4	leucine rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:13299]
MSTRG.5216|ENSG00000104738	2898.2944117097722	1.3972925686364748	0.40308485103390496	3.4664973517423094	0.0005272869291972379	0.0055389835561350945	MCM4	minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]
MSTRG.4990|ENSG00000178826	219.94761181041238	-2.0541261232934263	0.5925943098807236	-3.4663277879041354	0.000527619610628674	0.005540555133957735	TMEM139	transmembrane protein 139 [Source:HGNC Symbol;Acc:HGNC:22058]
NONHSAG113179.1	15.041798217798622	-2.726379800209382	0.7865662609286713	-3.4661794379413635	0.0005279108312059875	0.005541690390432884	-	-
ENSG00000177732	1310.0099436764174	1.2178501385544145	0.3514115251922266	3.465595324138088	0.0005290589410397729	0.005549892475434207	SOX12	SRY-box transcription factor 12 [Source:HGNC Symbol;Acc:HGNC:11198]
ENSG00000108298	65059.723159879555	1.6773005769476534	0.4839812497185586	3.465631319236077	0.000528988123348841	0.005549892475434207	RPL19	ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:10312]
ENSG00000178734	5.559969003252216	-3.360228869042246	0.9698611773637226	-3.4646493204068882	0.0005309233036241567	0.0055660338641574485	LMO7DN	LMO7 downstream neighbor [Source:HGNC Symbol;Acc:HGNC:44370]
MSTRG.973|ENSG00000149289	1043.5774505947322	-0.8313031390376896	0.23994008928961164	-3.4646279473301895	0.0005309654958307743	0.0055660338641574485	ZC3H12C	zinc finger CCCH-type containing 12C [Source:HGNC Symbol;Acc:HGNC:29362]
NONHSAG039520.2	35.35722772018159	-1.6090074274486246	0.4644735241597628	-3.464153162140587	0.0005319035667388713	0.0055739368226403055	-	-
ENSG00000092470	413.343225783626	1.2316268865000939	0.3555748347565074	3.4637628035276857	0.0005326759859170914	0.005578168179167769	WDR76	WD repeat domain 76 [Source:HGNC Symbol;Acc:HGNC:25773]
MSTRG.3468|ENSG00000125877	621.8200151614506	0.8716249713657547	0.2516379016912108	3.4638063880986443	0.000532589691468018	0.005578168179167769	ITPA	inosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:6176]
MSTRG.1189	52.33584220448341	-2.117512907530873	0.6114606214229232	-3.4630405186244584	0.0005341079586359112	0.005591229076498518	-	-
ENSG00000166793	63.062757889195645	-1.5332219507572982	0.44285595155997165	-3.4621233955566897	0.0005359313785251942	0.0056064387278556786	YPEL4	yippee like 4 [Source:HGNC Symbol;Acc:HGNC:18328]
MSTRG.5072|ENSG00000106089	191.14333418178435	1.345265435136595	0.3885643434454801	3.4621432919136357	0.0005358917592031942	0.0056064387278556786	STX1A	syntaxin 1A [Source:HGNC Symbol;Acc:HGNC:11433]
MSTRG.4604|ENSG00000008083	2416.4488450845724	0.9115895083964979	0.2633226026678712	3.4618733794997674	0.0005364294644892998	0.005609710198100957	JARID2	jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196]
ENSG00000272143	69.62879392595777	-1.6209898793360493	0.4682728176355946	-3.4616356497495615	0.0005369034734934462	0.005612727710468275	FGF14-AS2	FGF14 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:44368]
NONHSAG108308.1	10.665429388175243	2.3959996693101466	0.6924074196869748	3.4603899397746716	0.0005393936796025073	0.005636812955625097	-	-
MSTRG.5176|ENSG00000104723	1490.6657958038202	-1.143877163927738	0.33061124412457044	-3.4598858455544197	0.0005404044318376939	0.005643478166023453	TUSC3	tumor suppressor candidate 3 [Source:HGNC Symbol;Acc:HGNC:30242]
MSTRG.263|ENSG00000176393	2241.9621152362906	0.8138055640470752	0.23520821990076016	3.4599367504691743	0.0005403022830647972	0.005643478166023453	RNPEP	arginyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:10078]
ENSG00000063241	733.6917801011188	0.904685790295856	0.26155309520842984	3.458899194348735	0.0005423878612586873	0.005662237403633291	ISOC2	isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278]
ENSG00000144681	122.8126232427539	-1.3949739921849054	0.40336705625563074	-3.458324051384235	0.0005435471773599021	0.005672383370903475	STAC	SH3 and cysteine rich domain [Source:HGNC Symbol;Acc:HGNC:11353]
NONHSAG063097.1	55.32095584577622	-1.831805163763337	0.5297987461932764	-3.457549072973975	0.0005451129532205804	0.005686762639182229	-	-
ENSG00000150672	184.32681404799564	-1.3677674150771435	0.3956346256722965	-3.457147899410763	0.0005459251388177028	0.0056932730534731074	DLG2	discs large MAGUK scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:2901]
ENSG00000084628	91.38673695307541	2.487509077384296	0.7195481340637085	3.457043329868538	0.0005461370275338167	0.005693520840951922	NKAIN1	sodium/potassium transporting ATPase interacting 1 [Source:HGNC Symbol;Acc:HGNC:25743]
ENSG00000081041	1175.1242101313785	-1.8464659805481216	0.5341491222314768	-3.456836122531236	0.0005465571170120863	0.005695938219440006	CXCL2	C-X-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:4603]
ENSG00000181544	109.52402510185476	1.0544915321143176	0.30511355875915347	3.4560625112917327	0.0005481281878559451	0.0057083797237688656	FANCB	FA complementation group B [Source:HGNC Symbol;Acc:HGNC:3583]
ENSG00000139572	43.86635686867908	2.0014840479970255	0.5791195766042926	3.4560807972213006	0.0005480910037959432	0.0057083797237688656	GPR84	G protein-coupled receptor 84 [Source:HGNC Symbol;Acc:HGNC:4535]
ENSG00000005073	13.675791181327169	1.5535612558401348	0.4495923192565173	3.455488871360683	0.000549295866700411	0.005718572449198912	HOXA11	homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101]
MSTRG.551|ENSG00000158773	1280.5282263304125	1.047658164165406	0.3032185857709244	3.4551251583136486	0.0005500374265908786	0.0057243234794863655	USF1	upstream transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12593]
NONHSAG034453.2	262.29925156934604	-2.298560049694066	0.665341819405098	-3.454705510243257	0.0005508941888379465	0.0057312690721868734	-	-
ENSG00000101049	127.51686526009962	-2.22181448741631	0.6432497506895545	-3.4540464027145865	0.0005522423464270823	0.005743320402841656	SGK2	serum/glucocorticoid regulated kinase 2 [Source:HGNC Symbol;Acc:HGNC:13900]
MSTRG.3417|ENSG00000138413	4353.604996832674	0.9366904921649034	0.27125536192249367	3.453168577115706	0.0005540426487183213	0.005760064143184911	IDH1	isocitrate dehydrogenase (NADP(+)) 1 [Source:HGNC Symbol;Acc:HGNC:5382]
ENSG00000180155	503.2393304569764	-1.7350606410070744	0.5024732689183048	-3.4530406856114197	0.0005543053927823856	0.0057608167607026495	LYNX1	Ly6/neurotoxin 1 [Source:HGNC Symbol;Acc:HGNC:29604]
ENSG00000169047	3670.0374405496746	-0.9763524006477875	0.2827595495381257	-3.452942269297757	0.000554507661164245	0.0057609405621265744	IRS1	insulin receptor substrate 1 [Source:HGNC Symbol;Acc:HGNC:6125]
MSTRG.4145|ENSG00000134851	3524.9165520262572	0.9726864417324026	0.28177846314583976	3.4519545279405204	0.0005565415100443848	0.005780086568285265	TMEM165	transmembrane protein 165 [Source:HGNC Symbol;Acc:HGNC:30760]
MSTRG.882|ENSG00000166833	4641.717705654347	-1.4763443265656355	0.4277183858339815	-3.451673754185254	0.0005571209156346188	0.005784119173504667	NAV2	neuron navigator 2 [Source:HGNC Symbol;Acc:HGNC:15997]
ENSG00000159128	2839.5056340883057	0.6789217361692685	0.19671281988565809	3.4513344710522715	0.0005578218110050445	0.005787425193094503	IFNGR2	interferon gamma receptor 2 [Source:HGNC Symbol;Acc:HGNC:5440]
MSTRG.818|ENSG00000107798	5340.948513654753	1.2072661376274596	0.34978830210092465	3.4514194167623313	0.0005576462520570696	0.005787425193094503	LIPA	lipase A, lysosomal acid type [Source:HGNC Symbol;Acc:HGNC:6617]
MSTRG.4666|ENSG00000137216	1756.508998590418	1.0741465585795495	0.31127604597334835	3.4507845125722225	0.0005589596669725872	0.0057972430984435845	TMEM63B	transmembrane protein 63B [Source:HGNC Symbol;Acc:HGNC:17735]
ENSG00000232040	74.91185957364239	-1.7392777094491252	0.504142414838166	-3.449972980367954	0.0005606426642046945	0.005812706265670049	ZBED9	zinc finger BED-type containing 9 [Source:HGNC Symbol;Acc:HGNC:13851]
MSTRG.3502|ENSG00000101109	3735.9524299346344	0.8343932521169171	0.2419258609073686	3.448962624282649	0.0005627445882949463	0.005832500760328169	STK4	serine/threonine kinase 4 [Source:HGNC Symbol;Acc:HGNC:11408]
NONHSAG088110.1	42.72664813844827	-1.4961806697137991	0.43381862301455587	-3.448862244126385	0.0005629538174281297	0.005832671800973953	-	-
ENSG00000184206	80.0848362640676	-1.4611404710553562	0.4236929837897472	-3.4485831178654367	0.0005635360000164403	0.005836705511463912	GOLGA6L4	golgin A6 family like 4 [Source:HGNC Symbol;Acc:HGNC:27256]
MSTRG.1273|ENSG00000111666	1924.7874113347916	-1.0367720936131526	0.3006703294603863	-3.4482022069615237	0.0005643313828217453	0.005842943882900205	CHPT1	choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852]
ENSG00000051523	2792.0936041058394	1.0904980959383244	0.3162827909889698	3.44785782536096	0.0005650513883070704	0.005848397816595479	CYBA	cytochrome b-245 alpha chain [Source:HGNC Symbol;Acc:HGNC:2577]
NONHSAG035336.2	8.59916222588059	-3.3488990188183068	0.9714176573233666	-3.447434781086671	0.0005659370263452688	0.005855561765919047	-	-
ENSG00000237667	35.84788782008539	-2.516271353502957	0.7299415330445349	-3.4472231536240523	0.0005663805507905143	0.005856146562734583	LINC01115	long intergenic non-protein coding RNA 1115 [Source:HGNC Symbol;Acc:HGNC:49258]
NONHSAG111266.1	8.77534139193577	-2.762552668402307	0.8013796880259553	-3.447245681017102	0.000566333322957554	0.005856146562734583	-	-
ENSG00000124172	3545.9455807584577	1.0698847330052572	0.3105213497020881	3.44544661432039	0.0005701165695847736	0.005892762247921308	ATP5F1E	ATP synthase F1 subunit epsilon [Source:HGNC Symbol;Acc:HGNC:838]
ENSG00000172137	501.87471278739366	-1.7894232770656353	0.5194228851480003	-3.4450220200747816	0.0005710128723418895	0.005900011460756211	CALB2	calbindin 2 [Source:HGNC Symbol;Acc:HGNC:1435]
ENSG00000183454	162.72723379801658	-1.7174227351519933	0.49866069019002857	-3.444070825990959	0.0005730255724387755	0.005918787004876145	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A [Source:HGNC Symbol;Acc:HGNC:4585]
ENSG00000125245	24.900088504356532	1.4477818081428724	0.4203841923934525	3.4439492120289863	0.0005732833799457129	0.005919429618108854	GPR18	G protein-coupled receptor 18 [Source:HGNC Symbol;Acc:HGNC:4472]
ENSG00000132970	1441.0413961033476	-1.2099706879122678	0.35135993485400263	-3.443678598173226	0.0005738574375638209	0.005923336115426833	WASF3	WASP family member 3 [Source:HGNC Symbol;Acc:HGNC:12734]
ENSG00000211751	237.4573976382607	1.3155295656043005	0.3820563398431518	3.4432868360314965	0.0005746894374122131	0.005929901511709245	TRBC1	T cell receptor beta constant 1 [Source:HGNC Symbol;Acc:HGNC:12156]
MSTRG.5764|ENSG00000071553	3436.8698170025987	0.971429818163283	0.28213238265100243	3.4431702204313814	0.0005749373151521214	0.005930437254861555	ATP6AP1	ATPase H+ transporting accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:868]
ENSG00000287647	6.796874642163037	-2.493675988278378	0.724261979786224	-3.4430579788468543	0.0005751759895171492	0.005930877733133563	-	novel transcript, antisense to AK5
ENSG00000233723	13.891895779969147	-2.2981743028827513	0.6675884444202868	-3.442501622205901	0.0005763604080197569	0.005941066549151881	LINC01122	long intergenic non-protein coding RNA 1122 [Source:HGNC Symbol;Acc:HGNC:49267]
ENSG00000198604	3316.034590038176	0.8444718046376362	0.24533452777771758	3.442123749506469	0.0005771661495767475	0.005947346391144258	BAZ1A	bromodomain adjacent to zinc finger domain 1A [Source:HGNC Symbol;Acc:HGNC:960]
MSTRG.4680|ENSG00000198478	2149.142122594653	-1.3297268841492922	0.38643541678568255	-3.4410067669515914	0.0005795540384975963	0.0059699194762053275	SH3BGRL2	SH3 domain binding glutamate rich protein like 2 [Source:HGNC Symbol;Acc:HGNC:15567]
ENSG00000146243	290.53698518932197	-0.8304825435672936	0.24137926641180416	-3.440571163848232	0.000580487762762628	0.00597750311406879	IRAK1BP1	interleukin 1 receptor associated kinase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17368]
MSTRG.1234|ENSG00000111077	6338.814005569998	-1.4864869747779232	0.432182323128108	-3.4394904539797593	0.0005828103379885759	0.005999378254723219	TNS2	tensin 2 [Source:HGNC Symbol;Acc:HGNC:19737]
ENSG00000235370	139.1061568276322	-2.000372066900778	0.5816365738179426	-3.4392130016344398	0.0005834080105197033	0.0060034886196424	DNM1P51	dynamin 1 pseudogene 51 [Source:HGNC Symbol;Acc:HGNC:48500]
MSTRG.1397|ENSG00000012822	2976.8687827942726	-0.7753318061850256	0.22545137671086118	-3.4390200561045132	0.0005838239794681303	0.006005091233403537	CALCOCO1	calcium binding and coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:29306]
MSTRG.718|ENSG00000171307	946.1100497925053	0.9137135374969633	0.26569498057515506	3.438956714647111	0.0005839605967455264	0.006005091233403537	ZDHHC16	zinc finger DHHC-type palmitoyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:20714]
ENSG00000186766	21.978873319609278	-2.216994158658492	0.6447637904085487	-3.4384594663011607	0.0005850341153667547	0.006014087115305524	FOXI2	forkhead box I2 [Source:HGNC Symbol;Acc:HGNC:32448]
ENSG00000135596	1015.4198120999744	0.8931874783799117	0.25977609459594214	3.438297429827725	0.0005853843356077882	0.006015643983984414	MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20619]
ENSG00000169223	3950.1233177592517	0.7945049520661805	0.2311160666895341	3.4376880995186956	0.0005867030696135009	0.006027149252811606	LMAN2	lectin, mannose binding 2 [Source:HGNC Symbol;Acc:HGNC:16986]
ENSG00000172159	541.214523390187	-1.5168773089642116	0.441319473204193	-3.4371411212628984	0.0005878892142308672	0.006037285096533072	FRMD3	FERM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24125]
ENSG00000285336	35.25542538311689	-1.9344717784884025	0.5629027576094549	-3.4366002872392216	0.0005890642294460589	0.006042657193510822	-	novel transcript
ENSG00000117308	459.72087011810567	1.110237551210424	0.3230690970855728	3.4365328074580592	0.0005892109892297923	0.006042657193510822	GALE	UDP-galactose-4-epimerase [Source:HGNC Symbol;Acc:HGNC:4116]
ENSG00000258017	207.38385818204668	0.863243864524466	0.25118331691941825	3.4367085963810324	0.0005888287422323436	0.006042657193510822	-	novel transcript, antisense to TUBA1B
MSTRG.1016|ENSG00000129757	1390.7517976701129	-1.4808026074242908	0.43088951303220646	-3.4366178861113514	0.0005890259597737949	0.006042657193510822	CDKN1C	cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]
ENSG00000240875	74.95327169224652	-1.4938104152355012	0.4347526537027	-3.43600068340704	0.0005903694831799642	0.006052487140568576	LINC00886	long intergenic non-protein coding RNA 886 [Source:HGNC Symbol;Acc:HGNC:48572]
ENSG00000104321	12.877656246299038	2.77340405562637	0.8071901686131284	3.435874423980518	0.0005906446752328258	0.006053257856839227	TRPA1	transient receptor potential cation channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:497]
ENSG00000130427	48.48023025718209	2.511076427821859	0.7308993068047336	3.435598316270829	0.0005912468891945078	0.0060573784206440695	EPO	erythropoietin [Source:HGNC Symbol;Acc:HGNC:3415]
ENSG00000095777	20.249718432133616	-1.4354988721750637	0.417899874101322	-3.435030640442403	0.0005924868335958439	0.006068027591182612	MYO3A	myosin IIIA [Source:HGNC Symbol;Acc:HGNC:7601]
ENSG00000279192	167.78341008031575	-1.5431249137162342	0.44924863659185327	-3.4349017181729993	0.0005927687687986658	0.00606886130545427	PWAR5	Prader Willi/Angelman region RNA 5 [Source:HGNC Symbol;Acc:HGNC:30090]
ENSG00000226482	50.23470685955254	-2.4170480225718016	0.7039001876774126	-3.4337936896239336	0.0005951970283269115	0.006091661435673199	ADIPOQ-AS1	ADIPOQ antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40648]
ENSG00000109472	4256.059715721461	-1.050526169471025	0.306055755383666	-3.4324666371789165	0.0005981174664128245	0.00611948174561113	CPE	carboxypeptidase E [Source:HGNC Symbol;Acc:HGNC:2303]
MSTRG.1295|ENSG00000184445	1305.1718679301364	1.1449970732107468	0.3335989208164276	3.4322565265156073	0.0005985810771594252	0.006122155363012113	KNTC1	kinetochore associated 1 [Source:HGNC Symbol;Acc:HGNC:17255]
ENSG00000120526	1018.6150772969851	0.9227524486955013	0.2688803134542481	3.4318334311690477	0.0005995156552594753	0.006125503643069804	NUDCD1	NudC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24306]
ENSG00000240849	1885.214209105903	1.0423694643524073	0.3037297460557838	3.4318978561979994	0.0005993732587856818	0.006125503643069804	PEDS1	plasmanylethanolamine desaturase 1 [Source:HGNC Symbol;Acc:HGNC:16735]
ENSG00000197355	614.7511281278155	0.848010265247782	0.24710084135286464	3.431838842008666	0.0005995036946516299	0.006125503643069804	UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28082]
MSTRG.3280|ENSG00000162959	791.7801759877498	0.8377081600674959	0.24412276728405716	3.431503621670619	0.0006002451154151916	0.006130886997274843	MEMO1	mediator of cell motility 1 [Source:HGNC Symbol;Acc:HGNC:14014]
ENSG00000182013	287.686961881626	-1.2370679919833645	0.36062462912637266	-3.430348046333414	0.0006028074962344771	0.006148489361913744	PNMA8A	PNMA family member 8A [Source:HGNC Symbol;Acc:HGNC:25578]
MSTRG.2026|ENSG00000169715	2834.1122631393337	-1.491367020699124	0.43476684882653194	-3.430268486947509	0.0006029842858234203	0.006148489361913744	MT1E	metallothionein 1E [Source:HGNC Symbol;Acc:HGNC:7397]
ENSG00000089127	1207.2724221923681	1.0373750056833477	0.30240235044566516	3.4304462387759798	0.000602589368483322	0.006148489361913744	OAS1	2'-5'-oligoadenylate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:8086]
ENSG00000164796	7.683429694720462	-2.3697090158449456	0.69082312552338	-3.430268802958227	0.0006029835835178681	0.006148489361913744	CSMD3	CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291]
ENSG00000138073	1714.0421588248473	0.7992702874683242	0.2330050320560067	3.43027049851956	0.000602979815297482	0.006148489361913744	PREB	prolactin regulatory element binding [Source:HGNC Symbol;Acc:HGNC:9356]
MSTRG.3493|ENSG00000118705	8735.907788731953	1.1732459316858923	0.3420484875325026	3.430057358679028	0.0006034536697141992	0.006151203051610147	RPN2	ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]
ENSG00000163220	1488.2825597870633	1.6517102909239516	0.4816023824579981	3.4296140365709293	0.0006044403777345407	0.006159186394531361	S100A9	S100 calcium binding protein A9 [Source:HGNC Symbol;Acc:HGNC:10499]
ENSG00000246596	160.2951798836577	-1.0235547762518633	0.29847156660561647	-3.4293208826967794	0.0006050936788017667	0.006162452754408862	-	SUMO interacting motifs containing 1 (SIMC1) pseudogene
NONHSAG112121.1	9.971756406597368	-2.039049655924768	0.5945986364405924	-3.429287473868087	0.0006051681729481608	0.006162452754408862	-	-
ENSG00000255085	21.672541872820222	-2.042573645272777	0.5956808318425634	-3.428973262333583	0.0006058692114892891	0.006167516251769877	-	zinc finger protein 154 (ZNF154) pseudogene
ENSG00000233008	42.251197722354334	-1.439801994002956	0.4199105532031879	-3.4288302187686606	0.0006061886068133791	0.006168692668661771	LINC01725	long intergenic non-protein coding RNA 1725 [Source:HGNC Symbol;Acc:HGNC:52513]
MSTRG.5244|ENSG00000155792	2098.8042276522647	-0.9594420189543055	0.27985007609202356	-3.4284143579750563	0.0006071180532497128	0.006176074206235062	DEPTOR	DEP domain containing MTOR interacting protein [Source:HGNC Symbol;Acc:HGNC:22953]
ENSG00000137767	1567.7042422046359	0.9879277291426567	0.2882183271575758	3.427706138210056	0.0006087039734198339	0.006190126697438796	SQOR	sulfide quinone oxidoreductase [Source:HGNC Symbol;Acc:HGNC:20390]
ENSG00000170819	7.5375241617689	3.3298017160309614	0.9715668540544549	3.427249192513448	0.0006097292595506124	0.006198470376566924	BFSP2	beaded filament structural protein 2 [Source:HGNC Symbol;Acc:HGNC:1041]
ENSG00000130653	675.9156433358797	-1.438477756989483	0.41974699386492764	-3.4270114569358365	0.000610263321508326	0.006199734529079549	PNPLA7	patatin like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768]
ENSG00000065325	33.68163657344277	-2.4650596274889183	0.719302712339724	-3.4270128350700277	0.00061026022433969	0.006199734529079549	GLP2R	glucagon like peptide 2 receptor [Source:HGNC Symbol;Acc:HGNC:4325]
MSTRG.5425|ENSG00000165121	246.19299681462735	-1.0288577683407139	0.3003246146748398	-3.4258189907432453	0.0006129487156549791	0.0062228379505475636	-	kinesin family member 27 (KIF27) pseudogene
ENSG00000282851	230.33193085479465	0.8331126159132954	0.24318427689910657	3.425849016788783	0.0006128809632602499	0.0062228379505475636	BISPR	BST2 interferon stimulated positive regulator [Source:HGNC Symbol;Acc:HGNC:51290]
ENSG00000178403	19.4971012702506	-2.9195982662122675	0.852275747434898	-3.425649826361256	0.000613330557588677	0.006224626423495546	NEUROG2	neurogenin 2 [Source:HGNC Symbol;Acc:HGNC:13805]
ENSG00000126460	152.86932742288624	-0.917585771924192	0.2679116235492919	-3.4249569308267414	0.0006148968894447702	0.006238430929318312	PRRG2	proline rich and Gla domain 2 [Source:HGNC Symbol;Acc:HGNC:9470]
ENSG00000165028	181.27347125364324	-1.4127050294753858	0.4125131268352027	-3.4246304846433544	0.0006156361297985646	0.006243837745383297	NIPSNAP3B	nipsnap homolog 3B [Source:HGNC Symbol;Acc:HGNC:23641]
ENSG00000197769	64.9967105672337	-1.6552718430828048	0.4834030812415288	-3.4242062314364117	0.0006165980908131976	0.006251499035300037	MAP1LC3C	microtubule associated protein 1 light chain 3 gamma [Source:HGNC Symbol;Acc:HGNC:13353]
ENSG00000188051	22.431399262606163	-2.232956799012113	0.65214567542235	-3.424015343758862	0.00061703136977717	0.0062537968435821415	TMEM221	transmembrane protein 221 [Source:HGNC Symbol;Acc:HGNC:21943]
ENSG00000106524	588.9741122891731	-0.7345106425440384	0.21453338271232505	-3.4237591989539835	0.0006176132152260975	0.006256745573190592	ANKMY2	ankyrin repeat and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25370]
NONHSAG057333.1	13.865373673530192	-2.196717376367633	0.6416198836058539	-3.4237052692666756	0.0006177357841889205	0.006256745573190592	-	-
ENSG00000168439	3969.2865390357124	1.0411150188789198	0.30414714791297404	3.423063559934533	0.0006191959702310387	0.0062673400812950355	STIP1	stress induced phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11387]
ENSG00000129244	360.80490918701145	-1.4441596975833104	0.42188924156243257	-3.4230778017353134	0.0006191635287189276	0.0062673400812950355	ATP1B2	ATPase Na+/K+ transporting subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:805]
ENSG00000204186	854.3347004157534	-1.0217437568731593	0.2985158630805299	-3.422745264956074	0.0006199214297122113	0.006272585138351843	ZDBF2	zinc finger DBF-type containing 2 [Source:HGNC Symbol;Acc:HGNC:29313]
ENSG00000273706	120.22189866613316	4.887889095067097	1.4283364940956556	3.4220851425922856	0.0006214285054050335	0.006285732716436476	LHX1	LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6593]
ENSG00000230461	10.822109794446709	-1.8162595546075617	0.5307607680312634	-3.421992852532346	0.0006216394772993829	0.006285765833942039	PROX1-AS1	PROX1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43656]
ENSG00000167759	17.39107893031285	-1.6885972562813307	0.49357293099290184	-3.421170713078702	0.000623521802898168	0.00630269333430533	KLK13	kallikrein related peptidase 13 [Source:HGNC Symbol;Acc:HGNC:6361]
ENSG00000215045	32.2416128994113	-1.4785749607915593	0.43221598673069483	-3.4209168706960154	0.0006241040571294531	0.00630578814599943	GRID2IP	Grid2 interacting protein [Source:HGNC Symbol;Acc:HGNC:18464]
ENSG00000156413	61.96374750254508	-2.262910443273682	0.6615042295128359	-3.4208555929267455	0.0006242446895788492	0.00630578814599943	FUT6	fucosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:4017]
ENSG00000275714	386.99452514391777	1.0542660963261485	0.3082374747998278	3.420304740722387	0.000625510219551711	0.006316463558396057	H3C1	H3 clustered histone 1 [Source:HGNC Symbol;Acc:HGNC:4766]
NONHSAG115034.1	5.058501830826121	-2.780143788407949	0.8129771930030598	-3.4197069885052542	0.0006268861979838464	0.006328246796458682	-	-
ENSG00000187840	1776.096933376487	1.2351350901178884	0.3612395671069131	3.4191578182030535	0.0006281528261708782	0.006338918683306255	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3288]
NONHSAG115014.1	32.384935823547856	-1.374500371573837	0.4020114773090435	-3.419057537298119	0.0006283843749527414	0.006339141574523255	-	-
ENSG00000155754	70.64073780563444	-1.319701242795947	0.38603095252196595	-3.4186410032000043	0.0006293470030676907	0.0063467369879508795	C2CD6	C2 calcium dependent domain containing 6 [Source:HGNC Symbol;Acc:HGNC:14438]
